id,delinq_2yrs,earliest_cr_line,inq_last_6mths,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,Profit
743569,0,1994-01-01,0,11843,0.292,26,14768.3,14460.62,12000,2768.3,0,0,2016-05-01,245.44,2768.3
745941,0,1993-02-01,0,18887,0.821,38,13937.4,13530.89,12000,1937.4,0,0,2014-05-01,421.64,1937.4
751466,0,1987-12-01,0,36832,0.637,32,13609.93,13581.58,12000,1609.93,0,0,2014-01-01,1916.11,1609.93
752180,0,2005-02-01,0,11389,0.918,11,15609.25,15609.25,12000,3609.25,0,0,2014-05-01,880.59,3609.25
754870,0,2000-07-01,0,13489,0.733,35,13479.44,13198.62,12000,1479.44,0,0,2014-01-01,1055.72,1479.44
759507,0,2002-10-01,0,21897,0.403,27,13142.48,13115.1,12000,1142.48,0,0,2012-06-01,8827.18,1142.48
772603,0,1990-05-01,0,7811,0.28,7,13435.9,13155.99,12000,1435.9,0,0,2014-06-01,388.15,1435.9
774155,0,2000-09-01,0,10328,0.376,14,13422.07,13422.07,12000,1422.07,0,0,2014-03-01,1509.5,1422.07
779680,0,2004-06-01,0,16611,0.933,21,14553.7,14523.38,12000,2553.7,0,0,2014-06-01,425.4,2553.7
785710,0,2006-05-01,0,9693,0.95,9,18835.21,18835.21,12000,6835.21,0,0,2015-07-01,3833.34,6835.21
786034,0,1996-12-01,0,3231,0.127,23,13316.24,13316.24,12000,1316.24,0,0,2014-03-01,1842.09,1316.24
789237,0,2000-02-01,0,25165,0.631,22,15941.34,15941.34,12000,3941.34,0,0,2015-01-01,4779.28,3941.34
791823,0,2005-08-01,0,6375,0.354,9,13293.97,13293.97,12000,1293.97,0,0,2012-09-01,8199.98,1293.97
792574,0,1997-12-01,0,10792,0.696,23,14179.96,13884.54,12000,2179.96,0,0,2013-07-01,9067.01,2179.96
794858,0,1988-12-01,0,8495,0.483,16,15004.73,15004.73,12000,3004.73,0,0,2013-08-01,4791.62,3004.73
795869,0,2006-07-01,0,0,0,14,15857.17,15857.17,12000,3857.17,0,0,2014-12-01,4956.71,3857.17
796975,0,1988-12-01,0,16776,0.284,31,13412.89,13133.46,12000,1412.89,0,0,2014-03-01,1852.88,1412.89
802173,0,2003-10-01,0,7081,0.211,23,13893.96,13604.5,12000,1893.96,0,0,2013-10-01,825.22,1893.96
804008,0,1994-10-01,0,37101,0.58,17,12209.85,12133.54,12000,209.85,0,0,2011-11-01,11128.34,209.85
809216,0,1993-12-01,0,8383,0.309,29,13435.9,13435.9,12000,1435.9,0,0,2014-07-01,395.81,1435.9
830023,0,2002-12-01,0,13010,0.268,15,13336.89,13059.04,12000,1336.89,0,0,2014-08-01,373.27,1336.89
832796,0,1972-09-01,0,38342,0.935,24,14243.55,13946.81,12000,2243.55,0,0,2014-08-01,402.07,2243.55
836134,0,1997-11-01,0,0,0,24,15025.95,15025.95,12000,3025.95,0,0,2015-06-01,4073.15,3025.95
838392,0,1999-03-01,0,12433,0.493,16,13435.9,13127.99,12000,1435.9,0,0,2014-08-01,404.21,1435.9
838830,0,1994-04-01,0,94473,0.714,23,14141.07,13846.46,12000,2141.07,0,0,2014-08-01,430.07,2141.07
839379,0,1999-11-01,0,25906,0.444,35,13541.97,13541.97,12000,1541.97,0,0,2013-12-01,3351.79,1541.97
840726,0,1991-11-01,0,52601,0.481,41,13968.66,13146.76,12000,1968.66,0,0,2014-01-01,7093.46,1968.66
862364,0,1999-05-01,0,2479,0.053,33,12952.55,12682.71,12000,952.55,0,0,2012-11-01,9828.71,952.55
864873,0,2002-11-01,0,16198,0.692,6,14141.07,14141.07,12000,2141.07,0,0,2014-09-01,417.7,2141.07
867178,0,1999-06-01,0,17666,0.559,17,13263.95,13263.95,12000,1263.95,0,0,2014-10-01,377.12,1263.95
873898,0,2006-05-01,0,10471,0.554,15,14285.4,14285.4,12000,2285.4,0,0,2013-05-01,9129.11,2285.4
874752,0,1998-09-01,0,0,0,21,12654.79,12654.79,12000,654.79,0,0,2013-07-01,60.7,654.79
880696,0,2000-03-01,0,4136,0.117,23,13148.14,13148.14,12000,1148.14,0,0,2014-09-01,367.95,1148.14
886983,0,1993-10-01,0,15434,0.425,22,13067.78,13067.78,12000,1067.78,0,0,2014-01-01,3573.92,1067.78
888578,0,2002-11-01,0,12346,0.895,25,12867.9,12599.82,12000,867.9,0,0,2012-07-01,8404.11,867.9
889691,0,1998-05-01,0,14618,0.116,61,12844.83,12577.23,12000,844.83,0,0,2012-07-01,10811.58,844.83
966310,0,2000-11-01,0,28111,0.684,26,13717.38,13137.13,12000,1717.38,0,0,2014-10-01,390.01,1717.38
969687,0,1997-11-01,0,3944,0.493,3,13517.36,13517.36,12000,1517.36,0,0,2014-11-01,377.77,1517.36
971441,0,2001-10-01,0,0,0,44,12811.55,12811.55,12000,811.55,0,0,2013-03-01,6969.94,811.55
971925,0,1991-09-01,0,21558,0.357,14,13148.14,13120.75,12000,1148.14,0,0,2014-10-01,368.59,1148.14
972662,0,2001-08-01,0,12803,0.587,10,13517.36,13235.75,12000,1517.36,0,0,2014-10-01,383.92,1517.36
974837,0,2002-02-01,0,13221,0.685,13,13510.01,13510.01,12000,1510.01,0,0,2014-08-01,1125.13,1510.01
985495,0,2001-03-01,0,7583,0.648,14,13517.36,13517.36,12000,1517.36,0,0,2014-11-01,378.23,1517.36
986278,0,1996-07-01,0,3364,0.242,20,12079.55,11827.9,12000,79.55,0,0,2011-12-01,12081.14,79.55
987227,0,2001-12-01,0,7069,0.524,11,13517.36,13517.36,12000,1517.36,0,0,2014-11-01,379.39,1517.36
989257,0,2008-09-01,0,2900,0.406,11,12603.04,12603.04,12000,603.04,0,0,2012-02-01,11968.16,603.04
990395,0,2001-06-01,0,4320,0.129,25,12618.48,12618.48,12000,618.48,0,0,2012-12-01,2134.52,618.48
1000095,0,1995-06-01,0,22385,0.253,20,13148.14,13148.14,12000,1148.14,0,0,2014-11-01,367.74,1148.14
1000816,0,1997-10-01,0,11792,0.289,28,13097.52,12851.94,12000,1097.52,0,0,2014-05-01,2874.32,1097.52
1004123,0,2004-12-01,0,8377,0.634,8,14288.76,14288.76,12000,2288.76,0,0,2014-11-01,414.32,2288.76
1007839,0,1995-03-01,0,39063,0.434,25,13518.07,13236.45,12000,1518.07,0,0,2014-11-01,381.63,1518.07
1009510,0,1994-08-01,0,20546,0.264,14,14344.9,14016.16,12000,2344.9,0,0,2015-10-01,1278.82,2344.9
1010124,0,1988-05-01,0,116354,0.567,29,13921.17,13341.13,12000,1921.17,0,0,2014-11-01,398.99,1921.17
1012300,0,1997-10-01,0,13426,0.75,23,13574.55,13574.55,12000,1574.55,0,0,2014-05-01,2077.22,1574.55
1013375,0,1984-02-01,0,11535,0.842,20,15827.33,15497.59,12000,3827.33,0,0,2015-07-01,4249.11,3827.33
1019290,0,1995-09-01,0,22775,0.635,23,12388.8,12130.7,12000,388.8,0,0,2012-03-01,11627.94,388.8
1019563,0,1998-11-01,0,16580,0.813,19,13921.18,13631.16,12000,1921.18,0,0,2014-12-01,395.86,1921.18
1024083,0,1995-11-01,0,3576,0,22,13148.14,13148.14,12000,1148.14,0,0,2014-12-01,369.25,1148.14
1024549,0,1999-10-01,0,18605,0.596,31,12813.73,12813.73,12000,813.73,0,0,2013-03-01,7657.68,813.73
1030248,0,1988-07-01,0,37059,0.694,48,13084.47,13084.47,12000,1084.47,0,0,2013-11-01,4990.14,1084.47
1032149,0,2007-07-01,0,6879,0.8,6,15460.06,15427.85,12000,3460.06,0,0,2014-12-01,445.38,3460.06
1032473,0,1990-07-01,0,39255,0.755,34,14183.43,13887.94,12000,2183.43,0,0,2014-05-01,3081.71,2183.43
1032502,0,2001-11-01,0,10733,0.767,24,12290.5,11983.24,12000,290.5,0,0,2012-03-01,11518.39,290.5
1033865,0,1999-11-01,0,18433,0.768,30,13155.35,13155.35,12000,1155.35,0,0,2013-04-01,7446.41,1155.35
1034587,0,1997-05-01,0,27844,0.755,25,13480.85,13480.85,12000,1480.85,0,0,2014-07-01,2225.52,1480.85
1036434,0,1999-11-01,0,9292,0.968,23,12541.82,12541.82,12000,541.82,0,0,2012-03-01,11931.6,541.82
1036916,0,1980-06-01,0,15725,0.806,25,13261.93,13261.93,12000,1261.93,0,0,2014-11-01,752.24,1261.93
1037971,0,2002-09-01,0,9681,0.787,24,15701.06,15341.24,12000,3701.06,0,0,2015-03-01,5417.15,3701.06
1038061,0,2001-05-01,0,23220,0.893,28,13028.93,13028.93,12000,1028.93,0,0,2012-11-01,9124.5,1028.93
1038123,0,2007-01-01,0,14171,0.695,17,14350.56,14350.56,12000,2350.56,0,0,2014-06-01,2737.82,2350.56
1038500,0,2006-11-01,0,10343,0.694,10,13566.45,13566.45,12000,1566.45,0,0,2014-03-01,4052.2,1566.45
1040716,0,2003-03-01,0,14037,0.866,6,13812.56,13812.56,12000,1812.56,0,0,2013-06-01,6984.69,1812.56
1040840,0,1997-04-01,0,382,0.052,15,13030.64,13030.64,12000,1030.64,0,0,2014-01-01,4268.75,1030.64
1041115,0,2000-02-01,0,6302,0.226,13,16062.7,16062.7,12000,4062.7,0,0,2016-04-01,818.71,4062.7
1051492,0,1998-12-01,0,10574,0.557,24,14071.63,14071.63,12000,2071.63,0,0,2014-12-01,407.13,2071.63
1055212,0,1996-10-01,0,23752,0.962,30,14120.55,14120.55,12000,2120.55,0,0,2014-03-01,3819.93,2120.55
1055701,0,1995-08-01,0,13557,0.812,19,13584.63,13584.63,12000,1584.63,0,0,2014-03-01,3292.82,1584.63
1056925,0,2006-05-01,0,17766,0.644,20,13517.36,13517.36,12000,1517.36,0,0,2014-12-01,385.7,1517.36
1060696,0,2006-07-01,0,6846,0.787,18,13600.57,13600.57,12000,1600.57,0,0,2012-12-01,10515.58,1600.57
1067816,0,2002-04-01,0,29609,0.972,11,14949.9,14949.9,12000,2949.9,0,0,2014-03-01,4368.56,2949.9
219967,0,2001-01-01,0,7386,0.424,11,6806.12,1109.93,6000,806.12,0,0,2011-02-01,189.5,806.12
363247,0,2000-07-01,0,23958,0.871,34,6861.73,3916.9,6000,861.73,0,0,2010-06-01,3471.49,861.73
388991,0,1996-03-01,0,18136,0.447,32,6879.67,6679.01,6000,879.67,0,0,2010-11-01,3312.96,879.67
390078,0,1994-08-01,0,14417,0.829,26,7371.84,7341.13,6000,1371.84,0,0,2012-01-01,1974.29,1371.84
406033,0,1998-07-01,0,11965,0.589,17,6738.71,6738.71,6000,738.71,0,0,2012-03-01,323.31,738.71
425000,0,1995-12-01,0,8143,0.184,8,6658.68,6658.68,6000,658.68,0,0,2011-01-01,3412.43,658.68
427298,0,1989-06-01,0,591,0.295,4,7066.78,7037.33,6000,1066.78,0,0,2012-08-01,226.27,1066.78
466137,0,1998-11-01,0,21384,0.822,33,7001.23,6935.51,6000,1001.23,0,0,2012-01-01,2267.29,1001.23
480497,0,1999-03-01,0,8039,0.344,21,6683.48,6572.09,6000,683.48,0,0,2013-02-01,198.28,683.48
493691,0,2002-09-01,0,2702,0.311,13,6875.71,6732.46,6000,875.71,0,0,2012-09-01,786.05,875.71
495512,0,2005-10-01,0,9991,0.42,16,7405.86,7405.86,6000,1405.86,0,0,2013-04-01,226.62,1405.86
495691,0,1990-06-01,0,111392,0.724,27,7033.57,7004.26,6000,1033.57,0,0,2013-04-01,209.5,1033.57
497229,0,2003-10-01,0,13420,0.883,13,7421.69,7359.84,6000,1421.69,0,0,2013-04-01,241.06,1421.69
497898,0,2000-10-01,0,22147,0.486,35,7071.17,7059.02,6000,1071.17,0,0,2013-04-01,217.72,1071.17
499174,0,2000-05-01,0,10120,0.81,18,6995.54,6995.54,6000,995.54,0,0,2013-05-01,228.93,995.54
507144,0,2005-03-01,0,1967,0.615,7,6197.64,6197.64,6000,197.64,0,0,2010-09-01,5619.19,197.64
511167,0,1992-11-01,0,51399,0.603,40,6683.65,6644.25,6000,683.65,0,0,2013-05-01,201.35,683.65
511561,0,1999-09-01,0,7700,0.137,38,6719.86,6691.86,6000,719.86,0,0,2013-05-01,211.1,719.86
518390,0,1991-08-01,0,18693,0.418,34,6745.26,6689.05,6000,745.26,0,0,2013-02-01,937.79,745.26
524737,0,2005-06-01,0,5817,0.346,13,6529.25,6529.25,6000,529.25,0,0,2011-04-01,4747.15,529.25
533664,0,2000-09-01,0,5726,0.795,16,7860.56,7706.7,6000,1860.56,0,0,2014-10-01,1289.74,1860.56
535326,0,2006-06-01,0,2549,0.286,5,7733.44,7572.02,6000,1733.44,0,0,2013-03-01,3451.32,1733.44
537568,0,2004-01-01,0,7563,0.72,4,7121.9,7121.9,6000,1121.9,0,0,2013-07-01,206.63,1121.9
538544,0,1987-09-01,0,1719,0.052,19,6566.74,6566.74,6000,566.74,0,0,2012-07-01,2332.27,566.74
552453,0,2000-07-01,0,3793,0.558,15,6697.35,6083.42,6000,697.35,0,0,2013-04-01,15.67,697.35
554746,0,1996-02-01,0,1812,0.13,14,6631.41,6046.17,6000,631.41,0,0,2012-08-01,2352.67,631.41
555607,0,2004-09-01,0,7999,0.471,9,6667.37,6667.37,6000,667.37,0,0,2011-11-01,3933.69,667.37
558487,0,2001-02-01,0,6226,0.406,26,6713.69,6154.22,6000,713.69,0,0,2012-12-01,1653.12,713.69
560857,0,1999-09-01,0,4310,0.431,9,6757.88,6588.93,6000,757.88,0,0,2011-11-01,4931.53,757.88
565982,0,2002-04-01,0,33815,0.867,26,7302.46,7302.46,6000,1302.46,0,0,2013-09-01,213.97,1302.46
578432,0,2002-11-01,0,6583,0.406,17,6169.73,6169.73,6000,169.73,0,0,2011-03-01,5429.21,169.73
579267,0,1995-05-01,0,108230,0.742,34,7084.83,7084.83,6000,1084.83,0,0,2013-09-01,236.04,1084.83
586391,0,1979-05-01,0,8992,0.212,23,7782.42,7782.42,6000,1782.42,0,0,2015-10-01,132.33,1782.42
597420,0,1997-01-01,0,3397,0.186,21,6624.45,6619.89,6000,624.45,0,0,2013-05-01,1292.86,624.45
604917,0,2004-09-01,0,5744,0.212,17,6919.37,6919.37,6000,919.37,0,0,2013-02-01,190.06,919.37
615036,0,1992-01-01,0,11259,0.333,29,6550.72,6496.13,6000,550.72,0,0,2013-12-01,207.29,550.72
618015,0,1995-03-01,0,53150,0.907,33,6050.18,5974.55,6000,50.18,0,0,2011-01-01,6050.9,50.18
621969,0,2004-10-01,0,1894,0.403,15,6857.19,6857.19,6000,857.19,0,0,2013-12-01,203.53,857.19
623067,0,1993-12-01,0,1586,0.102,20,6588.22,6560.76,6000,588.22,0,0,2013-12-01,188.76,588.22
624703,0,1998-10-01,0,22480,0.949,13,6894.6,6865.87,6000,894.6,0,0,2013-12-01,220.95,894.6
625975,0,1999-05-01,0,10624,0.697,14,6815.77,6815.77,6000,815.77,0,0,2013-02-01,2045.14,815.77
629380,0,1999-09-01,0,17162,0.746,30,7268.73,7268.73,6000,1268.73,0,0,2013-06-01,1390.61,1268.73
629652,0,1994-09-01,0,10243,0.207,45,6548.35,6548.35,6000,548.35,0,0,2013-10-01,574.83,548.35
631987,0,1997-06-01,0,3963,0.847,19,7142.92,7142.92,6000,1142.92,0,0,2013-07-01,403.65,1142.92
634396,0,1996-03-01,0,25329,0.755,21,7620.68,7588.93,6000,1620.68,0,0,2015-06-01,998.79,1620.68
635926,0,2006-10-01,0,9468,0.504,15,7276.49,7276.49,6000,1276.49,0,0,2014-01-01,212.62,1276.49
637840,0,2000-02-01,0,7510,0.207,19,6424.96,5889.55,6000,424.96,0,0,2012-04-01,3836.47,424.96
642349,0,1991-04-01,0,19951,0.554,27,6550.71,6550.71,6000,550.71,0,0,2014-01-01,201.76,550.71
642502,0,2003-07-01,0,2962,0.348,17,6359.5,6359.5,6000,359.5,0,0,2012-03-01,3984.16,359.5
651012,0,1995-12-01,0,13276,0.196,27,6515.06,6497.06,6000,515.06,0,0,2014-01-01,193.41,515.06
651550,0,2004-02-01,0,11315,0.678,11,6512.43,6512.43,6000,512.43,0,0,2012-07-01,3360.91,512.43
651723,0,2004-09-01,0,8167,0.923,9,6952.98,6924.01,6000,952.98,0,0,2013-03-01,2074.07,952.98
660892,0,1997-10-01,0,0,0,14,6475.68,6475.68,6000,475.68,0,0,2013-04-01,1585.35,475.68
667833,0,1998-10-01,0,22455,0.734,16,6970.14,6970.14,6000,970.14,0,0,2014-03-01,212.88,970.14
673722,0,2008-01-01,0,364,0.165,7,7439.08,7439.08,6000,1439.08,0,0,2014-03-01,210.82,1439.08
675486,0,2003-11-01,0,11818,0.908,11,6693.46,6693.46,6000,693.46,0,0,2013-07-01,1666.98,693.46
676123,0,1993-09-01,0,74851,0.845,30,7704.99,7704.99,6000,1704.99,0,0,2015-11-01,633.09,1704.99
686223,0,1990-09-01,0,17943,0.438,25,6550.58,6550.58,6000,550.58,0,0,2014-03-01,204.65,550.58
702941,0,2005-10-01,0,40717,0.76,12,6303.02,6303.02,6000,303.02,0,0,2011-10-01,5327.05,303.02
716761,0,2003-06-01,0,8179,0.553,18,6575.24,6575.24,6000,575.24,0,0,2012-05-01,4242.4,575.24
718412,0,1994-05-01,0,45063,0.845,67,7622.46,7622.46,6000,1622.46,0,0,2013-11-01,3541.62,1622.46
727524,0,1998-01-01,0,10723,0.352,15,6550.58,6550.58,6000,550.58,0,0,2014-05-01,210.14,550.58
731055,0,2007-06-01,0,1343,0.117,16,6376.83,6376.83,6000,376.83,0,0,2012-03-01,4678.76,376.83
741248,0,2006-10-01,0,11365,0.514,17,6187.21,6187.21,6000,187.21,0,0,2011-11-01,191.88,187.21
743713,0,1992-05-01,0,9111,0.712,17,6332.11,6332.11,6000,332.11,0,0,2012-04-01,36.4,332.11
748292,0,2002-01-01,0,2233,0.797,16,9041.73,9041.73,6000,3041.73,0,0,2016-05-01,149.84,3041.73
752939,0,2006-01-01,0,2376,0.186,10,6711.76,6711.76,6000,711.76,0,0,2014-02-01,766.75,711.76
761597,0,1998-12-01,0,21727,0.988,14,7185.23,7185.23,6000,1185.23,0,0,2013-07-01,2317.15,1185.23
766973,0,1994-11-01,0,8062,0.342,19,6817.57,6533.51,6000,817.57,0,0,2014-06-01,211.75,817.57
775656,0,2003-05-01,0,4910,0.353,28,6280.7,6254.54,6000,280.7,0,0,2012-03-01,1210.12,280.7
785702,0,1996-01-01,0,6493,0.676,20,6749.63,6749.63,6000,749.63,0,0,2012-12-01,3622.19,749.63
786862,0,1996-08-01,0,36773,0.855,21,6968.67,6968.67,6000,968.67,0,0,2014-07-01,205.38,968.67
790929,0,1997-06-01,0,1863,0.086,30,6239.5,6239.5,6000,239.5,0,0,2012-05-01,4613.57,239.5
803977,0,1989-02-01,0,3735,0.037,31,6514.53,6514.53,6000,514.53,0,0,2014-07-01,190.8,514.53
806777,0,1995-07-01,0,28013,0.946,31,7052.85,7052.85,6000,1052.85,0,0,2014-03-01,983.66,1052.85
810960,0,1998-11-01,0,7684,0.863,12,7535.82,7535.82,6000,1535.82,0,0,2014-02-01,1447.31,1535.82
811685,0,1997-06-01,0,4915,0.821,20,7173.24,7173.24,6000,1173.24,0,0,2014-07-01,200.66,1173.24
823388,0,2006-05-01,0,1496,0.066,15,6530.46,6476.04,6000,530.46,0,0,2013-11-01,1788.58,530.46
841611,0,1999-04-01,0,17050,0.963,34,6609.83,6609.83,6000,609.83,0,0,2012-09-01,4265.18,609.83
842084,0,2005-04-01,0,8815,0.541,16,6717.95,6717.95,6000,717.95,0,0,2014-08-01,204.73,717.95
844362,0,2001-12-01,0,9621,0.416,10,6715.32,6702.23,6000,715.32,0,0,2014-07-01,295.68,715.32
846013,0,2004-12-01,0,7454,0.761,18,6968.67,6678.31,6000,968.67,0,0,2014-08-01,215.77,968.67
847006,0,1971-11-01,0,51925,0.851,22,6717.95,6438.04,6000,717.95,0,0,2014-08-01,210.78,717.95
847496,0,2005-08-01,0,4573,0.436,6,6717.95,6717.95,6000,717.95,0,0,2014-08-01,203.95,717.95
859047,0,1998-06-01,0,10262,0.546,34,6665.24,6665.24,6000,665.24,0,0,2014-07-01,556.15,665.24
859389,0,1997-02-01,0,6955,0.565,40,6478.74,6478.74,6000,478.74,0,0,2013-12-01,1781.08,478.74
864592,0,2007-07-01,0,4783,0.811,6,7592.78,7592.78,6000,1592.78,0,0,2014-09-01,231.95,1592.78
866112,0,2003-09-01,0,5757,0.959,8,7108.48,7108.48,6000,1108.48,0,0,2014-02-01,932.27,1108.48
868830,0,2006-03-01,0,4937,0.602,7,6960.59,6670.56,6000,960.59,0,0,2014-10-01,205.7,960.59
870068,0,2007-10-01,0,8367,0.709,8,7592.78,7592.78,6000,1592.78,0,0,2014-09-01,225.41,1592.78
870380,0,1998-02-01,0,8644,0.319,16,6717.96,6717.96,6000,717.96,0,0,2014-09-01,201.05,717.96
871205,0,2001-07-01,0,8809,0.3,39,6567.43,6567.43,6000,567.43,0,0,2014-07-01,546.16,567.43
879362,0,1993-11-01,0,15041,0.934,9,7142.46,7142.46,6000,1142.46,0,0,2014-09-01,406.56,1142.46
881395,0,1996-11-01,0,3088,0.141,33,6573.14,6518.36,6000,573.14,0,0,2014-08-01,367.7,573.14
893619,0,2007-02-01,0,4929,0.448,9,6858.69,6858.69,6000,858.69,0,0,2014-10-01,195,858.69
967843,0,2007-12-01,0,71,0.118,11,6109.23,6109.23,6000,109.23,0,0,2012-03-01,805.2,109.23
984507,0,2001-03-01,0,2217,0.0003,23,6574.05,6574.05,6000,574.05,0,0,2014-10-01,184.86,574.05
985706,0,1987-12-01,0,9943,0.368,15,6758.66,6758.66,6000,758.66,0,0,2014-10-01,192.25,758.66
986874,0,2001-12-01,0,4642,0.397,10,6678.73,6678.73,6000,678.73,0,0,2014-03-01,1641.92,678.73
1001581,0,1963-03-01,0,13726,0.32,27,6493.05,6493.05,6000,493.05,0,0,2013-10-01,2476.98,493.05
1020469,0,1990-09-01,0,70810,0.642,27,6735.08,6446.55,6000,735.08,0,0,2013-10-01,2551.69,735.08
1020477,0,2001-05-01,0,4197,0.273,6,7144.39,6846.71,6000,1144.39,0,0,2014-12-01,216.27,1144.39
1026458,0,2006-07-01,0,7135,0.466,6,6716.14,6716.14,6000,716.14,0,0,2013-10-01,2721.24,716.14
1028095,0,1998-11-01,0,6087,0.438,19,6388.39,6388.39,6000,388.39,0,0,2013-04-01,3649.84,388.39
1030796,0,1997-09-01,0,17401,0.777,18,7035.81,7035.81,6000,1035.81,0,0,2014-12-01,200.49,1035.81
1031678,0,1998-06-01,0,17433,0.673,28,6674.27,6340.56,6000,674.27,0,0,2013-05-01,3587.48,674.27
1038090,0,2002-02-01,0,12283,0.744,26,7245.68,7245.68,6000,1245.68,0,0,2014-12-01,210.6,1245.68
1042095,0,2001-02-01,0,23741,0.784,30,6758.66,6758.66,6000,758.66,0,0,2014-12-01,192.76,758.66
1054683,0,1993-12-01,0,69093,0.917,30,6960.59,6960.59,6000,960.59,0,0,2014-12-01,201.07,960.59
1057054,0,2000-12-01,0,7540,0.725,20,6495.78,6495.78,6000,495.78,0,0,2012-08-01,5074.48,495.78
1060558,0,2001-02-01,0,3495,0.153,27,6568.6,6568.6,6000,568.6,0,0,2014-09-01,726.84,568.6
1066767,0,2002-02-01,0,15499,0.838,16,7328.92,7328.92,6000,1328.92,0,0,2015-01-01,212.86,1328.92
1068508,0,2005-07-01,0,5269,0.368,13,6858.7,6858.7,6000,858.7,0,0,2015-01-01,198.47,858.7
361816,0,1995-02-01,0,14442,0.283,12,5640.51,5167.37,5000,640.51,0,0,2011-11-01,167.91,640.51
376534,0,2004-07-01,0,4516,0.309,7,5208.94,4323.55,5000,208.94,0,0,2009-11-01,976.66,208.94
379902,0,1996-09-01,0,40752,0.895,27,6023.85,5963.61,5000,1023.85,0,0,2012-03-01,175.69,1023.85
406148,0,1986-10-01,0,14263,0.21,21,5614.28,5501.99,5000,614.28,0,0,2012-06-01,177.73,614.28
408085,0,1983-09-01,0,5274,0.659,7,5837.45,5691.51,5000,837.45,0,0,2012-01-01,160.66,837.45
421533,0,1997-09-01,0,5388,0.269,24,5640.46,5358.44,5000,640.46,0,0,2012-07-01,164.37,640.46
438223,0,2006-05-01,0,4009,0.385,8,5787.19,5758.25,5000,787.19,0,0,2011-05-01,1263.12,787.19
466423,0,1999-12-01,0,4463,0.288,12,5718.85,5704.63,5000,718.85,0,0,2012-12-01,175.8,718.85
472809,0,2002-10-01,0,0,,4,6247.47,6184.99,5000,1247.47,0,0,2012-09-01,854.69,1247.47
475807,0,1998-09-01,0,2663,0.222,16,5619.86,5619.86,5000,619.86,0,0,2013-01-01,159.84,619.86
481485,0,2001-12-01,0,11375,0.872,9,6236.57,6236.57,5000,1236.57,0,0,2013-02-01,186.67,1236.57
486802,0,1996-01-01,0,11757,0.426,17,5599.9,5599.9,5000,599.9,0,0,2013-03-01,177.18,599.9
496997,0,1998-03-01,0,6288,0.16,32,5569.34,5569.34,5000,569.34,0,0,2013-04-01,161.58,569.34
497244,0,1997-06-01,0,8403,0.989,20,6236.6,6236.6,5000,1236.6,0,0,2013-04-01,186.5,1236.6
498150,0,1999-09-01,0,4877,0.072,10,5569.45,5569.45,5000,569.45,0,0,2013-04-01,162.39,569.45
499489,0,2000-05-01,0,4028,0.575,16,5380.21,5353.3,5000,380.21,0,0,2011-02-01,3931.83,380.21
499845,0,1988-11-01,0,33269,0.981,22,6074.43,6074.43,5000,1074.43,0,0,2013-04-01,181.28,1074.43
505466,0,2006-04-01,0,3036,0.74,8,6333.38,6160.31,5000,1333.38,0,0,2013-05-01,188.53,1333.38
506623,0,1999-04-01,0,16108,0.44,21,5599.85,5599.85,5000,599.85,0,0,2013-05-01,172.6,599.85
506738,0,2001-09-01,0,102,0.005,28,5440,5440,5000,440,0,0,2011-11-01,2800.9,440
507124,0,2003-07-01,0,2360,0.59,12,5861.27,5783.19,5000,861.27,0,0,2013-05-01,172.81,861.27
513366,0,2003-04-01,0,2365,0.739,11,6042.63,6042.63,5000,1042.63,0,0,2013-05-01,195.99,1042.63
513778,0,1995-01-01,0,22954,0.426,38,5630.87,5630.87,5000,630.87,0,0,2013-05-01,164.9,630.87
520298,0,2004-10-01,0,8675,0.933,13,7467.68,7467.68,5000,2467.68,0,0,2014-09-01,1201.45,2467.68
523641,0,2006-07-01,0,3605,0.601,7,6149,6140.5,5000,1149,0,0,2013-05-01,355.98,1149
533048,0,2001-10-01,0,1376,0.393,4,5840.72,5840.72,5000,840.72,0,0,2013-07-01,167.27,840.72
539228,0,1999-07-01,0,2241,0.498,6,6138.77,6138.77,5000,1138.77,0,0,2013-04-01,677.89,1138.77
539869,0,1999-10-01,0,2587,0.958,12,7244.02,7171.58,5000,2244.02,0,0,2014-07-01,1482.63,2244.02
542550,0,1998-09-01,0,68102,0.908,19,5049.64,5049.64,5000,49.64,0,0,2010-08-01,5049.98,49.64
551438,0,1998-02-01,0,5317,0.197,12,5760.79,5760.79,5000,760.79,0,0,2012-11-01,185.42,760.79
554815,0,1999-12-01,0,15034,0.958,8,6170.96,5553.86,5000,1170.96,0,0,2013-05-01,691.28,1170.96
555295,0,1992-03-01,0,24013,0.917,44,6977.35,6977.35,5000,1977.35,0,0,2015-08-01,122.15,1977.35
557992,0,2000-01-01,0,4842,0.621,5,6977.35,6977.35,5000,1977.35,0,0,2015-08-01,122.15,1977.35
560682,0,2000-08-01,0,2457,0.768,9,5966.99,5370.29,5000,966.99,0,0,2013-08-01,180.53,966.99
561605,0,2007-01-01,0,1801,0.504,5,6085.28,6085.28,5000,1085.28,0,0,2013-09-01,176.43,1085.28
572126,0,2006-08-01,0,1358,0.679,3,6226.11,6226.11,5000,1226.11,0,0,2013-09-01,186.68,1226.11
